"Record_number","Study_midyear","YearsOfData","Latitude","Longitude","Site2","Study_number","Elevation","Biome","Ecosystem_state","Ecosystem_type","Leaf_habit","MAT","MAP","Meas_method","Partition_method","Stage","Rs_annual","Site.match","Manipulation","Mean.Temp.","Mean.Precip.","Latitude2","SOC_stock","Ecosystem_type2","Outlier","soil_temperature","nearest_distance_km","soil_temp_years_used","delta.Mean.Temp.","delta.Mean.Precip.","delta.Mean.soil_temperature"
8674,2008.5,1,36.22,9.78,"36.22 9.78",11408,615.24,"Mediterranean","Unmanaged","Evergreen Forest","Evergreen",18.8,403,"IRGA","","Mature",872.35,"36.22_9.78","None",5.93833333333333,NA,36.22,47.2,"Evergreen Forest",0,17.4084233601888,3.13955410838176,2008,0.862071680094405,NA,5.28497986106676
8683,2010,1,30.27,120.16,"30.27 120.16",11422,NA,"Temperate","Unmanaged","Wetland","Deciduous",16,1273,"IRGA","Exclusion","Aggrading",1768.2,"30.27_120.16","None",6.31363636363636,NA,30.27,NA,"Wetland",0,17.3306111653646,5.54999999983997,2010,1.23737471039744,NA,5.20716766624257
8684,2010,1,30.27,120.16,"30.27 120.16",11422,NA,"Temperate","Unmanaged","Wetland","Deciduous",16,1273,"IRGA","Exclusion","Aggrading",1426.08,"30.27_120.16","None",6.31363636363636,NA,30.27,NA,"Wetland",0,17.3306111653646,5.54999999983997,2010,1.23737471039744,NA,5.20716766624257
8685,2010,1,30.27,120.16,"30.27 120.16",11422,NA,"Temperate","Unmanaged","Wetland","Deciduous",16,1273,"IRGA","Exclusion","Aggrading",626.04,"30.27_120.16","None",6.31363636363636,NA,30.27,NA,"Wetland",0,17.3306111653646,5.54999999983997,2010,1.23737471039744,NA,5.20716766624257
8720,2010,2,29.23,-103.17,"29.23 -103.17",11474,NA,"Mediterranean","Natural","Desert","Deciduous",19.4,342,"IRGA","","",249.48,"29.23_-103.17","None",5.99416666666667,256.583333333333,29.23,13.1,"Desert",0,NA,NA,NA,0.917905013427745,-630.769549181238,NA
8870,2010,1,43.53,-80.22,"43.53 -80.22",9070,340,"Boreal","Managed","Deciduous Forest","Deciduous",7.2,NA,"IRGA","Exclusion","Aggrading",477,"43.53_-80.22","None",11.1688888888889,NA,43.53,NA,"Deciduous Forest",0,NA,NA,NA,6.09262723564997,NA,NA
8871,2010,1,43.53,-80.22,"43.53 -80.22",9070,340,"Boreal","Managed","Deciduous Forest","Deciduous",7.2,NA,"IRGA","Exclusion","Aggrading",737,"43.53_-80.22","None",11.1688888888889,NA,43.53,NA,"Deciduous Forest",0,NA,NA,NA,6.09262723564997,NA,NA
9105,2014.5,1,31.965,111.925,"31.965 111.925",10526,1400,"Temperate","","Deciduous Forest","Deciduous",15.1,890,"IRGA","Exclusion","Mature",497,"31.965_111.925","None",5.66590909090909,NA,31.965,24,"Deciduous Forest",0,16.6876795450847,4.77429052343532,2014,0.589647437670165,NA,4.56423604596266
9107,2015.5,1,31.965,111.925,"31.965 111.925",10526,1400,"Temperate","","Deciduous Forest","Deciduous",15.1,890,"IRGA","Exclusion","Mature",603,"31.965_111.925","None",5.66590909090909,NA,31.965,24,"Deciduous Forest",0,16.9287429809571,4.77429052343532,2016,0.589647437670165,NA,4.80529948183506
9242,2014,1,47.83,14.43,"47.83 14.43",10533,950,"Temperate","Unmanaged","Evergreen Forest","Evergreen",7.8,1645,"IRGA","Exclusion","Mature",890,"47.83_14.43","None",4.15090909090909,771.833333333333,47.83,96.9,"Evergreen Forest",0,7.72218475341799,4.70933116260708,2014,-0.925352562329834,-115.519549181238,-4.40125874570405
9282,2014.5,1,52.4,0.87,"52.4 0.87",10555,NA,"Mediterranean","Managed","Grassland","Deciduous",14.5,665,"IRGA","Exclusion","Aggrading",1317.65,"52.4_0.87","None",4.54545454545455,NA,52.4,56.2,"Grassland",0,11.375993347168,3.32999999999999,2014,-0.530807107784375,NA,-0.747450151954036
9283,2014.5,1,52.5,0.67,"52.5 0.67",10555,NA,"Mediterranean","Managed","Evergreen Forest","Evergreen",14.5,665,"IRGA","Exclusion","Mature",1281.15,"52.5_0.67","None",4.54545454545455,NA,52.5,96,"Evergreen Forest",0,11.4563969930013,3.32999999999999,2014,-0.530807107784375,NA,-0.667046506120736
9505,2010,1,30.65,-84.2,"30.65 -84.2",10634,NA,"Tropical","Unmanaged","Evergreen Forest","Evergreen",19.05,1370,"IRGA","","Aggrading",1863.54,"30.65_-84.2","None",18.48,911.571428571429,30.65,51.3,"Evergreen Forest",0,NA,NA,NA,13.4037383467611,24.2185460568584,NA
9562,2011.5,1,44.5277,-87.9264,"44.5277 -87.9264",10677,NA,"Temperate","Unmanaged","Grassland","Deciduous",6.9,740,"IRGA","Model","Aggrading",1487,"44.5277_-87.9264","None",2.27,NA,44.5277,55.7,"Grassland",0,NA,NA,NA,-2.80626165323893,NA,NA
9563,2011.5,1,44.5277,-87.9264,"44.5277 -87.9264",10677,NA,"Temperate","Unmanaged","Grassland","Deciduous",6.9,740,"IRGA","Model","Aggrading",1527,"44.5277_-87.9264","None",2.27,NA,44.5277,55.7,"Grassland",0,NA,NA,NA,-2.80626165323893,NA,NA
9564,2011.5,1,44.5277,-87.9264,"44.5277 -87.9264",10677,NA,"Temperate","Unmanaged","Grassland","Deciduous",6.9,740,"IRGA","Model","Aggrading",1171,"44.5277_-87.9264","None",2.27,NA,44.5277,55.7,"Grassland",0,NA,NA,NA,-2.80626165323893,NA,NA
9565,2011.5,1,44.5277,-87.9264,"44.5277 -87.9264",10677,NA,"Temperate","Unmanaged","Grassland","Deciduous",6.9,740,"IRGA","Model","Aggrading",1014,"44.5277_-87.9264","None",2.27,NA,44.5277,55.7,"Grassland",0,NA,NA,NA,-2.80626165323893,NA,NA
9566,2011.5,1,44.5277,-87.9264,"44.5277 -87.9264",10677,NA,"Temperate","Unmanaged","Grassland","Deciduous",6.9,740,"IRGA","Model","Aggrading",1680,"44.5277_-87.9264","None",2.27,NA,44.5277,55.7,"Grassland",1,NA,NA,NA,-2.80626165323893,NA,NA
9568,2011.5,1,44.5277,-87.9264,"44.5277 -87.9264",10677,NA,"Temperate","Unmanaged","Grassland","Deciduous",6.9,740,"IRGA","Model","Aggrading",1376,"44.5277_-87.9264","None",2.27,NA,44.5277,55.7,"Grassland",0,NA,NA,NA,-2.80626165323893,NA,NA
9579,2012,1,25.05,102.75,"25.05 102.75",10684,2003.5,"Subtropical","Managed","Deciduous Forest","Deciduous",15,1011,"IRGA","","Aggrading",529.25,"25.05_102.75","None",4.7675,729.181818181818,25.05,NA,"Deciduous Forest",0,16.7597569783529,7.84888527097532,2012,-0.308761653238925,-158.171064332753,4.63631347923086
9599,2013,1,29.53,103.25,"29.53 103.25",10695,1600,"Subtropical","Natural","Evergreen Forest","Evergreen",10,2323,"IRGA","","Mature",553.5,"29.53_103.25","None",1.52090909090909,1375.5,29.53,59.5,"Evergreen Forest",0,14.0769744873047,6.47235660307018,2013,-3.55535256232984,488.147117485429,1.95353098818266
9624,2015.5,1,32.75,111.22,"32.75 111.22",10748,240,"Subtropical","Unmanaged","Evergreen Forest","Evergreen",15.7,749.3,"Gas Chromatography","Exclusion","Mature",2189.21,"32.75_111.22","None",5.63090909090909,NA,32.75,29.8,"Evergreen Forest",0,17.7578445434571,5.97753293589702,2016,0.554647437670165,NA,5.63440104433506
9860,2011,1,39.28,-3.1,"39.28 -3.1",10850,1400,"Mediterranean","Unmanaged","Evergreen Forest","Evergreen",11.1,652,"IRGA","","Mature",514,"39.28_-3.1","None",5.66757575757576,325.527777777778,39.28,19.9,"Evergreen Forest",0,NA,NA,NA,0.591314104336835,-561.825104736793,NA
9864,2012,1,39.28,-3.1,"39.28 -3.1",10850,1400,"Mediterranean","Unmanaged","Evergreen Forest","Evergreen",11.1,652,"IRGA","","Mature",468,"39.28_-3.1","None",5.66757575757576,325.527777777778,39.28,19.9,"Evergreen Forest",0,NA,NA,NA,0.591314104336835,-561.825104736793,NA
9868,2013,1,39.28,-3.1,"39.28 -3.1",10850,1400,"Mediterranean","Unmanaged","Evergreen Forest","Evergreen",11.1,652,"IRGA","","Mature",438,"39.28_-3.1","None",5.66757575757576,325.527777777778,39.28,19.9,"Evergreen Forest",0,NA,NA,NA,0.591314104336835,-561.825104736793,NA
9960,2015.5,1,28.47,89.85,"28.47 89.85",10897,2640,"Temperate","Unmanaged","Evergreen Forest","Evergreen",12,1120,"IRGA","Model","Mature",1450,"28.47_89.85","None",2.97181818181818,NA,28.47,23.6,"Evergreen Forest",0,3.62291615804037,6.47235660325522,2016,-2.10444347142075,NA,-8.50052734108167
9981,2010,1,52.6,-8.9,"52.6 -8.9",10916,NA,"Temperate","Unmanaged","Mixed Forest","Mixed",10.7,978,"IRGA","Exclusion","Aggrading",817.6,"52.6_-8.9","None",3.50181818181818,704.25,52.6,111.3,"Mixed Forest",0,NA,NA,NA,-1.57444347142074,-183.102882514571,NA
10034,2008,1,39.67,-1.92,"39.67 -1.92",10981,1000,"Mediterranean","Unmanaged","Mixed Forest","Mixed",15.5,510,"IRGA","","Aggrading",1368.75,"39.67_-1.92","None",4.74606060606061,NA,39.67,72.1,"Mixed Forest",0,NA,NA,NA,-0.330201047178315,NA,NA
10035,2008,1,39.67,-1.92,"39.67 -1.92",10981,1000,"Mediterranean","Unmanaged","Mixed Forest","Mixed",15.5,510,"IRGA","","Aggrading",737.3,"39.67_-1.92","None",4.74606060606061,NA,39.67,72.1,"Mixed Forest",0,NA,NA,NA,-0.330201047178315,NA,NA
10036,2008,1,39.67,-1.92,"39.67 -1.92",10981,1000,"Mediterranean","Unmanaged","Mixed Forest","Mixed",15.5,510,"IRGA","","Aggrading",1054.85,"39.67_-1.92","None",4.74606060606061,NA,39.67,72.1,"Mixed Forest",0,NA,NA,NA,-0.330201047178315,NA,NA
10037,2009,1,39.67,-1.92,"39.67 -1.92",10981,1000,"Mediterranean","Unmanaged","Mixed Forest","Mixed",15.5,510,"IRGA","","Aggrading",1007.4,"39.67_-1.92","None",4.74606060606061,NA,39.67,72.1,"Mixed Forest",0,NA,NA,NA,-0.330201047178315,NA,NA
10038,2009,1,39.67,-1.92,"39.67 -1.92",10981,1000,"Mediterranean","Unmanaged","Mixed Forest","Mixed",15.5,510,"IRGA","","Aggrading",554.8,"39.67_-1.92","None",4.74606060606061,NA,39.67,72.1,"Mixed Forest",0,NA,NA,NA,-0.330201047178315,NA,NA
10039,2009,1,39.67,-1.92,"39.67 -1.92",10981,1000,"Mediterranean","Unmanaged","Mixed Forest","Mixed",15.5,510,"IRGA","","Aggrading",635.1,"39.67_-1.92","None",4.74606060606061,NA,39.67,72.1,"Mixed Forest",0,NA,NA,NA,-0.330201047178315,NA,NA
10040,2010,1,39.67,-1.92,"39.67 -1.92",10981,1000,"Mediterranean","Unmanaged","Mixed Forest","Mixed",15.5,510,"IRGA","","Aggrading",1164.35,"39.67_-1.92","None",4.74606060606061,NA,39.67,72.1,"Mixed Forest",0,NA,NA,NA,-0.330201047178315,NA,NA
10041,2010,1,39.67,-1.92,"39.67 -1.92",10981,1000,"Mediterranean","Unmanaged","Mixed Forest","Mixed",15.5,510,"IRGA","","Aggrading",569.4,"39.67_-1.92","None",4.74606060606061,NA,39.67,72.1,"Mixed Forest",0,NA,NA,NA,-0.330201047178315,NA,NA
10042,2010,1,39.67,-1.92,"39.67 -1.92",10981,1000,"Mediterranean","Unmanaged","Mixed Forest","Mixed",15.5,510,"IRGA","","Aggrading",558.45,"39.67_-1.92","None",4.74606060606061,NA,39.67,72.1,"Mixed Forest",0,NA,NA,NA,-0.330201047178315,NA,NA
10043,2010,1,29.93,118.85,"29.93 118.85",10938,NA,"Subtropical","Unmanaged","Evergreen Forest","Evergreen",15.9,1450,"Gas Chromatography","","Aggrading",1096.36,"29.93_118.85","None",3.23181818181818,1537.5,29.93,56.5,"Evergreen Forest",0,15.107792154948,6.47235660298591,2010,-1.84444347142074,650.147117485429,2.98434865582596
10044,2010,1,29.93,118.85,"29.93 118.85",10938,NA,"Subtropical","Unmanaged","Evergreen Forest","Evergreen",15.9,1450,"Gas Chromatography","","Aggrading",1320,"29.93_118.85","None",3.23181818181818,1537.5,29.93,56.5,"Evergreen Forest",0,15.107792154948,6.47235660298591,2010,-1.84444347142074,650.147117485429,2.98434865582596
10045,2010,1,29.93,118.85,"29.93 118.85",10938,NA,"Subtropical","Unmanaged","Evergreen Forest","Evergreen",15.9,1450,"Gas Chromatography","","Aggrading",1412.73,"29.93_118.85","None",3.23181818181818,1537.5,29.93,56.5,"Evergreen Forest",0,15.107792154948,6.47235660298591,2010,-1.84444347142074,650.147117485429,2.98434865582596
10046,2010,1,29.93,118.85,"29.93 118.85",10938,NA,"Subtropical","Unmanaged","Evergreen Forest","Evergreen",15.9,1450,"Gas Chromatography","","Aggrading",1450.91,"29.93_118.85","None",3.23181818181818,1537.5,29.93,56.5,"Evergreen Forest",0,15.107792154948,6.47235660298591,2010,-1.84444347142074,650.147117485429,2.98434865582596
10130,2013,1,48.5,6.7,"48.5 6.7",10982,300,"Mediterranean","Unmanaged","Evergreen Forest","Evergreen",10.4,775,"IRGA","","Aggrading",1264,"48.5_6.7","None",4.00545454545455,NA,48.5,67.4,"Evergreen Forest",0,9.7446177164714,1.39603151044618e-10,2013,-1.07080710778437,NA,-2.37882578265064
10133,2014,1,48.5,6.7,"48.5 6.7",10982,300,"Mediterranean","Unmanaged","Evergreen Forest","Evergreen",10.4,775,"IRGA","","Aggrading",1040,"48.5_6.7","None",4.00545454545455,NA,48.5,67.4,"Evergreen Forest",0,11.3597173055013,1.39603151044618e-10,2014,-1.07080710778437,NA,-0.763726193620736
10146,2002.5,1,41.3,1.8,"41.3 1.8",10997,210,"Mediterranean","Unmanaged","Shrubland","Deciduous",15.9,568,"IRGA","","Aggrading",438.48,"41.3_1.8","None",11.09,NA,41.3,72.3,"Shrubland",0,16.4650817871094,1.28558506631593e-10,2002,6.01373834676108,NA,4.34163828798737
10337,2012,1,26.85,106.8,"26.85 106.8",11226,NA,"Subtropical","Unmanaged","Evergreen Forest","Evergreen",16.5,1200,"IRGA","Girdling","Aggrading",567,"26.85_106.8","None",4.60363636363636,NA,26.85,45.3,"Evergreen Forest",0,14.1630772908529,5.54999999989479,2012,-0.472625289602565,NA,2.03963379173086
10470,2016,2,23.45,102.17,"23.45 102.17",13929,580,"Tropical","Unmanaged","Savanna","Deciduous",23.9,800,"Gas Chromatography","","Mature",423.8416,"23.45_102.17","None",6.02333333333333,581,23.45,43.7,"Savanna",0,20.2350580851237,6.47235660310488,2016,0.947071680094405,-306.352882514571,8.11161458600166
10478,2015.5,1,30.23,119.7,"30.23 119.7",13941,150,"Subtropical","Managed","Evergreen Forest","Evergreen",15.8,NA,"IRGA","Exclusion","Aggrading",1188.28,"30.23_119.7","None",5.83396103896104,NA,30.23,NA,"Evergreen Forest",0,17.2182937622071,3.32999999988931,2016,0.757699385722115,NA,5.09485026308506
10499,2010,2,31.47,110.3,"31.47 110.3",12140,2570,"Subtropical","Natural","Evergreen Forest","Evergreen",10.6,1100,"IRGA","Trench","Mature",510.88,"31.47_110.3","None",4.6647619047619,NA,31.47,73.9,"Evergreen Forest",0,10.296268717448,3.33000000011291,2010,-0.411499748477025,NA,-1.82717478167404
10500,2010,2,31.3,110.5,"31.3 110.5",12140,1970,"Subtropical","Natural","Deciduous Forest","Deciduous",10.6,1050,"IRGA","Trench","Mature",650.9,"31.3_110.5","None",5.32545454545455,NA,31.3,68.8,"Deciduous Forest",0,12.4338012695313,2.49197833290788e-10,2010,0.249192892215625,NA,0.310357770409263
10501,2010,2,31.32,110.48,"31.32 110.48",12140,1670,"Subtropical","Natural","Mixed Forest","Mixed",10.6,1200,"IRGA","Trench","Mature",677.39,"31.32_110.48","None",4.6647619047619,NA,31.32,47.4,"Mixed Forest",0,12.4338012695313,3.13955410823118,2010,-0.411499748477025,NA,0.310357770409263
10502,2010,2,31.35,110.5,"31.35 110.5",12140,780,"Subtropical","Natural","Evergreen Forest","Evergreen",10.6,850,"IRGA","Trench","Mature",616.84,"31.35_110.5","None",5.32545454545455,NA,31.35,55.6,"Evergreen Forest",0,12.4338012695313,5.54999999988769,2010,0.249192892215625,NA,0.310357770409263
10532,2016.5,1,30.23,119.7,"30.23 119.7",12101,NA,"Subtropical","Managed","Evergreen Forest","Evergreen",15.6,1613.9,"Gas Chromatography","","Aggrading",815.45,"30.23_119.7","None",5.83396103896104,NA,30.23,NA,"Evergreen Forest",0,17.2182937622071,3.32999999988931,2016,0.757699385722115,NA,5.09485026308506
10533,2017.5,1,30.23,119.7,"30.23 119.7",12101,NA,"Subtropical","Managed","Evergreen Forest","Evergreen",15.6,1613.9,"Gas Chromatography","","Aggrading",845.45,"30.23_119.7","None",5.83396103896104,NA,30.23,NA,"Evergreen Forest",0,17.2269861857097,3.32999999988931,2018,0.757699385722115,NA,5.10354268658766
10534,2018.5,1,30.23,119.7,"30.23 119.7",12101,NA,"Subtropical","Managed","Evergreen Forest","Evergreen",15.6,1613.9,"Gas Chromatography","","Aggrading",818.18,"30.23_119.7","None",5.83396103896104,NA,30.23,NA,"Evergreen Forest",0,17.2269861857097,3.32999999988931,2018,0.757699385722115,NA,5.10354268658766
10568,2015.5,1,59.4,24.37,"59.4 24.37",12087,NA,"Temperate","Natural","Grassland","Deciduous",2.50727272727273,NA,"Gas Chromatography","","Mature",684,"59.4_24.37","None",2.50727272727273,NA,59.4,107.3,"Grassland",0,7.21520131429037,3.33000000000841,2016,-2.5689889259662,NA,-4.90824218483167
10594,2015.5,1,43.4,-80.71,"43.4 -80.71",12206,305,"Temperate","Natural","Mixed Forest","Mixed",7.2,912,"Gas Chromatography","","Mature",182.5,"43.4_-80.71","None",1.69416666666667,596.818181818182,43.4,61.6,"Mixed Forest",0,NA,NA,NA,-3.38209498657226,-290.534700696389,NA
10598,2015,3,22.01,101.41,"22.01 101.41",12191,571,"Tropical","Managed","Evergreen Forest","Evergreen",20.5,1380,"IRGA","","Mature",1270.2,"22.01_101.41","None",5.8875,NA,22.01,42.6,"Evergreen Forest",0,21.3442347208659,1.56977705428151,2015,0.811238346761075,NA,9.22079122174386
10714,2012,2,33.73,-117.7,"33.73 -117.7",12918,365,"Mediterranean","Natural","Grassland","Deciduous",16.4,247,"Gas Chromatography","","Mature",604.44,"33.73_-117.7","None",17.7391666666667,149.25,33.73,35.7,"Grassland",0,NA,NA,NA,12.6629050134278,-738.102882514571,NA
10738,2014,3,58.7,25.05,"58.7 25.05",13096,NA,"Temperate","Natural","Evergreen Forest","Evergreen",7,584.5,"IRGA","","Aggrading",743,"58.7_25.05","None",2.32,567.916666666667,58.7,148.6,"Evergreen Forest",0,7.32244517008468,5.54999999999061,2014,-2.75626165323893,-319.436215847904,-4.80099832903736
10739,2014,3,58.98,26.75,"58.98 26.75",13096,NA,"Temperate","Natural","Deciduous Forest","Deciduous",7,584.5,"IRGA","","Aggrading",567,"58.98_26.75","None",2.01727272727273,NA,58.98,147.5,"Deciduous Forest",0,7.28680063883468,5.97753293596615,2014,-3.05898892596619,NA,-4.83664286028736
10740,2014,3,58.3,21.97,"58.3 21.97",13096,NA,"Temperate","Natural","Evergreen Forest","Evergreen",7,584.5,"IRGA","","Aggrading",844,"58.3_21.97","None",2.5,424.333333333333,58.3,179.3,"Evergreen Forest",0,8.93637746175131,3.33000000000486,2014,-2.57626165323893,-463.019549181238,-3.18706603737073
10794,2015.5,1,39.97,115.42,"39.97 115.42",13527,1278,"Temperate","Natural","Evergreen Forest","Evergreen",6.3,612,"IRGA","","Mature",123.56,"39.97_115.42","None",3.61,NA,39.97,48.4,"Evergreen Forest",0,7.90839792887374,4.00216191601076,2016,-1.46626165323893,NA,-4.2150455702483
10811,2016.5,1,30.98,103.62,"30.98 103.62",13664,911,"Subtropical","Natural","Mixed Forest","Mixed",15.2,1243,"IRGA","","Mature",730.37,"30.98_103.62","None",5.81090909090909,819.916666666667,30.98,NA,"Mixed Forest",0,14.4149083455404,3.13955410867427,2016,0.734647437670165,-67.4362158479037,2.29146484641836
10812,2017.5,1,30.98,103.62,"30.98 103.62",13664,911,"Subtropical","Natural","Mixed Forest","Mixed",15.2,1243,"IRGA","","Mature",737.94,"30.98_103.62","None",5.81090909090909,819.916666666667,30.98,NA,"Mixed Forest",0,14.1903650919597,3.13955410867427,2018,0.734647437670165,-67.4362158479037,2.06692159283766
10833,2014,3,28.8,29.35,"-28.8 29.35",13788,1267.5,"Temperate","Natural","Grassland","Evergreen",13,684,"IRGA","","Mature",649.7,"-28.8_29.35","None",6.03454545454546,NA,-28.8,229,"Grassland",0,24.8611821492513,5.54999999998391,2014,0.958283801306536,NA,12.7377386501293
10851,2012.5,3,18.4075,-66.73138889,"18.4075 -66.73138889",14719,100,"Subtropical","Natural","Deciduous Forest","Deciduous",23,2016,"IRGA","","Mature",2710,"18.4075_-66.73138889","None",31.8933333333333,NA,18.4075,58.3,"Deciduous Forest",0,NA,NA,NA,26.8170716800944,NA,NA
11041,2015.5,2,30.075,120.1165,"30.075 120.1165",14924,141,"Subtropical","Managed","Evergreen Forest","Evergreen",16.1,1441.9,"IRGA","","Mature",1256.39,"30.075_120.1165","None",6.19818181818182,2897,30.075,NA,"Evergreen Forest",0,17.6914382934571,3.32490860801489,2016,1.1219201649429,2009.64711748543,5.56799479433506
11047,2015.5,2,30.075,120.1165,"30.075 120.1165",14924,115,"Subtropical","Managed","Evergreen Forest","Evergreen",16.1,1441.9,"IRGA","","Mature",1256.39,"30.075_120.1165","None",6.19818181818182,2897,30.075,NA,"Evergreen Forest",0,17.6914382934571,3.32490860801489,2016,1.1219201649429,2009.64711748543,5.56799479433506
11053,2015.5,2,30.075,120.1165,"30.075 120.1165",14924,86,"Subtropical","Managed","Evergreen Forest","Evergreen",16.1,1441.9,"IRGA","","Mature",1256.39,"30.075_120.1165","None",6.19818181818182,2897,30.075,NA,"Evergreen Forest",0,17.6914382934571,3.32490860801489,2016,1.1219201649429,2009.64711748543,5.56799479433506
11059,2015.5,2,30.075,120.1165,"30.075 120.1165",14924,157,"Subtropical","Managed","Evergreen Forest","Evergreen",16.1,1441.9,"IRGA","","Mature",1256.39,"30.075_120.1165","None",6.19818181818182,2897,30.075,NA,"Evergreen Forest",0,17.6914382934571,3.32490860801489,2016,1.1219201649429,2009.64711748543,5.56799479433506
11209,2015.5,1,33.6518,-97.3764,"33.6518 -97.3764",15272,315,"Grassland","Natural","Grassland","Deciduous",18,820,"Gas Chromatography","","Mature",1561,"33.6518_-97.3764","None",17.8666666666667,1296.16666666667,33.6518,376,"Grassland",0,NA,NA,NA,12.7904050134278,408.813784152099,NA
11210,2015.5,1,33.6518,-97.3764,"33.6518 -97.3764",15272,315,"Grassland","Natural","Grassland","Deciduous",18,820,"Gas Chromatography","","Mature",886,"33.6518_-97.3764","None",17.8666666666667,1296.16666666667,33.6518,376,"Grassland",0,NA,NA,NA,12.7904050134278,408.813784152099,NA
11211,2016.5,1,33.6518,-97.3764,"33.6518 -97.3764",15272,315,"Grassland","Natural","Grassland","Deciduous",18,820,"Gas Chromatography","","Mature",1511,"33.6518_-97.3764","None",17.8666666666667,1296.16666666667,33.6518,376,"Grassland",0,NA,NA,NA,12.7904050134278,408.813784152099,NA
11212,2016.5,1,33.6518,-97.3764,"33.6518 -97.3764",15272,315,"Grassland","Natural","Grassland","Deciduous",18,820,"Gas Chromatography","","Mature",815,"33.6518_-97.3764","None",17.8666666666667,1296.16666666667,33.6518,376,"Grassland",0,NA,NA,NA,12.7904050134278,408.813784152099,NA
11332,2016.5,2,41.017,-83.033,"41.017 -83.033",13154,241,"Tropical","Natural","Deciduous Forest","Deciduous",11.1908333333333,676.916666666667,"Gas Chromatography","","Mature",980,"41.017_-83.033","None",11.1908333333333,676.916666666667,41.017,40,"Deciduous Forest",0,NA,NA,NA,6.11457168009438,-210.436215847904,NA
11401,2012.5,1,37.017,-2.417,"37.017 -2.417",15097,350,"Mediterranean","Natural","Shrubland","Evergreen",17.9,230,"IRGA","Comparison","Mature",242.2,"37.017_-2.417","None",5.2675,NA,37.017,14,"Shrubland",0,NA,NA,NA,0.191238346761075,NA,NA
11402,2012.5,1,37.017,-2.417,"37.017 -2.417",15097,350,"Mediterranean","Natural","Shrubland","Evergreen",17.9,230,"IRGA","Comparison","Mature",227.06,"37.017_-2.417","None",5.2675,NA,37.017,14,"Shrubland",0,NA,NA,NA,0.191238346761075,NA,NA
11403,2012.5,1,37.017,-2.417,"37.017 -2.417",15097,350,"Mediterranean","Natural","Shrubland","Evergreen",17.9,230,"IRGA","Comparison","Mature",200.57,"37.017_-2.417","None",5.2675,NA,37.017,14,"Shrubland",0,NA,NA,NA,0.191238346761075,NA,NA
11404,2012.5,1,37.017,-2.417,"37.017 -2.417",15097,350,"Mediterranean","Natural","Shrubland","Evergreen",17.9,230,"IRGA","Comparison","Mature",181.65,"37.017_-2.417","None",5.2675,NA,37.017,14,"Shrubland",0,NA,NA,NA,0.191238346761075,NA,NA
11408,2012.5,1,37.017,-2.417,"37.017 -2.417",15097,350,"Mediterranean","Natural","Shrubland","Evergreen",17.9,230,"IRGA","Comparison","Mature",192.73,"37.017_-2.417","None",5.2675,NA,37.017,14,"Shrubland",0,NA,NA,NA,0.191238346761075,NA,NA
11701,2012.5,1,28.61,77.17,"28.61 77.17",15109,NA,"Tropical","Managed","Mixed Forest","Mixed",7.83666666666667,NA,"IRGA","","",1218.55,"28.61_77.17","None",7.83666666666667,NA,28.61,8.9,"Mixed Forest",0,26.5541905721029,3.51012820274081,2012,2.76040501342774,NA,14.4307470729809
11702,2012.5,1,28.69,77.22,"28.69 77.22",15109,NA,"Tropical","Managed","Mixed Forest","Mixed",7.83666666666667,NA,"IRGA","","",972.57,"28.69_77.22","None",7.83666666666667,NA,28.69,NA,"Mixed Forest",0,26.9907140096029,2.48203545508406,2012,2.76040501342774,NA,14.8672705104809
11723,2005,1,38.733,-92.2,"38.733 -92.2",15114,210,"Temperate","Natural","Deciduous Forest","Deciduous",11.5,1023,"IRGA","","",787.1344,"38.733_-92.2","None",4.5328,797.508474576271,38.733,50.7,"Deciduous Forest",0,NA,NA,NA,-0.543461653238925,-89.8444079382996,NA
11724,2006,1,38.733,-92.2,"38.733 -92.2",15114,210,"Temperate","Natural","Deciduous Forest","Deciduous",11.5,1023,"IRGA","","",866.6047,"38.733_-92.2","None",4.5328,797.508474576271,38.733,50.7,"Deciduous Forest",0,NA,NA,NA,-0.543461653238925,-89.8444079382996,NA
11725,2007,1,38.733,-92.2,"38.733 -92.2",15114,210,"Temperate","Natural","Deciduous Forest","Deciduous",11.5,1023,"IRGA","","",764.4286,"38.733_-92.2","None",4.5328,797.508474576271,38.733,50.7,"Deciduous Forest",0,NA,NA,NA,-0.543461653238925,-89.8444079382996,NA
11726,2008,1,38.733,-92.2,"38.733 -92.2",15114,210,"Temperate","Natural","Deciduous Forest","Deciduous",11.5,1023,"IRGA","","",919.5849,"38.733_-92.2","None",4.5328,797.508474576271,38.733,50.7,"Deciduous Forest",0,NA,NA,NA,-0.543461653238925,-89.8444079382996,NA
11727,2009,1,38.733,-92.2,"38.733 -92.2",15114,210,"Temperate","Natural","Deciduous Forest","Deciduous",11.5,1023,"IRGA","","",813.6245,"38.733_-92.2","None",4.5328,797.508474576271,38.733,50.7,"Deciduous Forest",0,NA,NA,NA,-0.543461653238925,-89.8444079382996,NA
11728,2010,1,38.733,-92.2,"38.733 -92.2",15114,210,"Temperate","Natural","Deciduous Forest","Deciduous",11.5,1023,"IRGA","","",927.1535,"38.733_-92.2","None",4.5328,797.508474576271,38.733,50.7,"Deciduous Forest",0,NA,NA,NA,-0.543461653238925,-89.8444079382996,NA
